generation_id,field_name,source_name,source_url,access_date,confidence
BMW_335,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_335,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E21,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E21,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E21,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E21,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E21,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E21,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E21,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E21,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E30,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E30,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E30,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E30,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E30,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E30,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E30,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E30,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E46,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E46,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E46,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E46,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E46,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E46,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E46,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E46,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_E90,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E90,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E90,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E90,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E90,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E90,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E90,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E90,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_F30,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_F30,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_F30,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_F30,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_F30,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_F30,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_F30,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_F30,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_501,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_501,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_501,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_501,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_501,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_501,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_501,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_501,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_502,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_502,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_502,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_502,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_502,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_502,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_502,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_502,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_503,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_503,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_503,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_503,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_503,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_503,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_503,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_503,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_507,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_507,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_507,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_507,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_507,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_507,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_507,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_507,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E12,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E12,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E12,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E12,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E12,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E12,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E12,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E28,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E28,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E28,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E28,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E28,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E28,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E28,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E28,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E34,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E60,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E60,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E60,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E60,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E60,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E60,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E60,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E60,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_F10,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_F10,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_F10,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_F10,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_F10,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_F10,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_F10,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_F10,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_600,horsepower_hp,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_600,torque_nm,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_600,displacement_cc,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_600,dimensions,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_600,weight_kg,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_600,top_speed_kmh,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_600,acceleration_0_100_s,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_600,electric_range_km,BMW Group Classic Historic Vehicle Specifications,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_6_E24,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,electric_range_km,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,horsepower_hp,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,torque_nm,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,displacement_cc,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,dimensions,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,weight_kg,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,top_speed_kmh,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,acceleration_0_100_s,BMW AG Technical Specifications & Homologation Documentation,https://www.press.bmwgroup.com,2026-08-22,High
